ID_GVA46|FILLER|ESTADO_VTO|FECHA_VTO|IMPORTE_VT|N_COMP|T_COMP|ESTADO_UNI|IMP_VT_UNI|IMP_VT_EXT|IM_VT_UN_E|ALTERNATIVA_1|IMPORTE_TOTAL_1|ALTERNATIVA_2|IMPORTE_TOTAL_2|AJUSTA_COBRO_FECHA_ALTERNATIVA|UNIDADES_TOTAL_1|UNIDADES_TOTAL_2
1020||PAG|2022-03-10 00:00:00|2500,0000000|B0000300000579|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2550,0000000|2022-03-30 00:00:00|2600,0000000|S|22,9700000|23,4200000
1021||PAG|2022-03-10 00:00:00|2500,0000000|B0000300000580|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2550,0000000|2022-03-30 00:00:00|2600,0000000|S|22,9700000|23,4200000
1022||PAG|2022-03-10 00:00:00|2500,0000000|B0000300000581|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2550,0000000|2022-03-30 00:00:00|2600,0000000|S|22,9700000|23,4200000
1023||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000428|FAC|PAG|22,5200000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1024||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000429|FAC|PAG|22,5200000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1025||PAG|2022-03-10 00:00:00|3799,9900000|A0000300000430|FAC|PAG|34,2300000|,0000000|,0000000|2022-03-21 00:00:00|3875,9900000|2022-03-30 00:00:00|3951,9900000|S|34,9100000|35,6000000
1026||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000431|FAC|PEN|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1027||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000432|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1028||PAG|2022-03-10 00:00:00|3799,9900000|A0000300000433|FAC|PAG|34,2300000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1029||PAG|2022-03-10 00:00:00|3799,9900000|A0000300000434|FAC|PAG|34,2300000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1030||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000435|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1031||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000436|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1032||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000437|FAC|PEN|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1033||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000438|FAC|PEN|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1034||PAG|2022-03-10 00:00:00|3799,9900000|A0000300000439|FAC|PAG|34,2300000|,0000000|,0000000|2022-03-21 00:00:00|3875,9900000|2022-03-30 00:00:00|3951,9900000|S|34,9100000|35,6000000
1035||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000440|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1036||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000441|FAC|PEN|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1037||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000442|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1038||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000443|FAC|PEN|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1039||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000444|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1040||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000445|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1041||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000446|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1042||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000447|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1043||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000448|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1044||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000449|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1045||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000450|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1046||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000451|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1047||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000452|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1048||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000453|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1049||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000454|FAC|PEN|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1050||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000455|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1051||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000456|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1052||PAG|2022-03-10 00:00:00|5099,9900000|A0000300000457|FAC|PEN|45,9500000|,0000000|,0000000|2022-03-21 00:00:00|5201,9900000|2022-03-30 00:00:00|5303,9900000|S|46,8700000|47,7900000
1053||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000458|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1054||PAG|2022-03-10 00:00:00|2499,9900000|A0000300000459|FAC|PAG|22,5200000|,0000000|,0000000|2022-03-21 00:00:00|2549,9900000|2022-03-30 00:00:00|2599,9900000|S|22,9700000|23,4200000
1055||PAG|2022-03-10 00:00:00|3500,0000000|A0000300000460|FAC|PAG|31,5300000|,0000000|,0000000|2022-03-21 00:00:00|3570,0000000|2022-03-30 00:00:00|3640,0000000|S|32,1600000|32,7900000
1056||PAG|2022-03-10 00:00:00|1300,0000000|A0000300000461|FAC|PAG|11,7100000|,0000000|,0000000|2022-03-21 00:00:00|1326,0000000|2022-03-30 00:00:00|1352,0000000|S|11,9500000|12,1800000
1057||PAG|2022-03-10 00:00:00|910,0000000|A0000300000462|FAC|PAG|8,2000000|,0000000|,0000000|2022-03-21 00:00:00|928,2000000|2022-03-30 00:00:00|946,4000000|S|8,3600000|8,5300000
1058||PAG|2022-03-21 00:00:00|2000,0000000|A0000300000463|FAC|PAG|18,0200000|,0000000|,0000000|2022-03-31 00:00:00|2040,0000000|2022-04-11 00:00:00|2080,0000000|S|18,3800000|18,7400000
1059||PAG|2022-03-21 00:00:00|3500,0000000|A0000300000464|FAC|PAG|31,5300000|,0000000|,0000000|2022-03-31 00:00:00|3570,0000000|2022-04-11 00:00:00|3640,0000000|S|32,1600000|32,7900000
1060||PAG|2022-03-21 00:00:00|3500,0000000|A0000300000465|FAC|PAG|31,5300000|,0000000|,0000000|2022-03-31 00:00:00|3570,0000000|2022-04-11 00:00:00|3640,0000000|S|32,1600000|32,7900000
1061||PAG|2022-04-11 00:00:00|1750,0000000|A0000300000466|FAC|PEN|15,7700000|,0000000|,0000000|2022-04-21 00:00:00|1785,0000000|2022-05-02 00:00:00|1820,0000000|S|16,0800000|16,4000000
1062||PAG|2022-03-21 00:00:00|3500,0000000|A0000300000467|FAC|PAG|31,5300000|,0000000|,0000000|2022-03-31 00:00:00|3570,0000000|2022-04-11 00:00:00|3640,0000000|S|32,1600000|32,7900000
1063||PAG|2022-03-21 00:00:00|3500,0000000|A0000300000468|FAC|PAG|31,5300000|,0000000|,0000000|2022-03-31 00:00:00|3570,0000000|2022-04-11 00:00:00|3640,0000000|S|32,1600000|32,7900000
1064||PAG|2022-04-20 00:00:00|2499,9900000|A0000300000469|FAC|PAG|21,7400000|,0000000|,0000000|2022-05-02 00:00:00|2549,9900000|2022-05-10 00:00:00|2599,9900000|S|22,1700000|22,6100000
1065||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000582|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1066||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000583|FAC|PEN|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1067||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000584|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1068||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000585|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1069||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000586|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1070||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000587|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1071||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000588|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1072||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000589|FAC|PEN|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1073||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000590|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1074||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000591|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1075||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000592|FAC|PEN|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1076||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000593|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1077||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000594|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1078||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000595|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1079||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000596|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1080||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000597|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1081||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000598|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1082||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000599|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1083||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000600|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1084||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000601|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1085||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000602|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1086||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000603|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1087||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000604|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1088||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000605|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1089||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000606|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1090||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000607|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1091||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000608|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1092||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000609|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1093||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000610|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1094||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000611|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1095||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000612|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1096||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000613|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1097||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000614|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1098||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000615|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1099||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000616|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1100||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000617|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1101||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000618|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1102||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000619|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1103||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000620|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1104||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000621|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1105||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000622|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1106||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000623|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1107||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000624|FAC|PAG|21,5500000|,0000000|,0000000|2022-04-21 00:00:00|2550,0000000|2022-05-02 00:00:00|2600,0000000|S|21,9800000|22,4100000
1108||PAG|2022-04-11 00:00:00|3800,0000000|B0000300000625|FAC|PAG|32,7600000|,0000000|,0000000|2022-04-21 00:00:00|3876,0000000|2022-05-02 00:00:00|3952,0000000|S|33,4200000|34,0700000
1109||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000626|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1110||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000627|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1111||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000628|FAC|PEN|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1112||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000629|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1113||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000630|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1114||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000631|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1115||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000632|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1116||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000633|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1117||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000634|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1118||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000635|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1119||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000636|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1120||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000637|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1121||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000638|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1122||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000639|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1123||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000640|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1124||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000641|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1125||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000642|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1126||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000643|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1127||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000644|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1128||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000645|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1129||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000646|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1130||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000647|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1131||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000648|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1132||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000649|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1133||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000650|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1134||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000651|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1135||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000652|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1136||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000653|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1137||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000654|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1138||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000655|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1139||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000656|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1140||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000657|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1141||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000658|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1142||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000659|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
1143||PAG|2022-04-11 00:00:00|2500,0000000|B0000300000660|FAC|PAG|21,5500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
